,tweet_raw_text,task_1
11045,". Baa Shahoor or Baa Zameer Logon Ke Sath. ""Dosti Ka Rishta"" Khoon Ke Rishton Sy Kahin Ziada Gehra Hota Hai. By. M GuLL Jattoi",NOT
11046,Abe Bahenchod kuch To Sharam Kar San Be Dekha Hai \n\n,HOF
11047,"Code phatta hai toh phatne do, Mujhe project se nafrat ho gayi hai, Mujhe development team se hatne do",HOF
11048,chacha teri party ko pe le aye the log me abhi tak malaal nahi gya tumhara isi tarah nafrat failao or agli baar pe aao,HOF
11049,:  बस एक फौजी से फट गई सोचो पूरी फ़ौज खड़ी हो गई तो फट कर होद हो जाएगी मोगली जी..😂😂😂,HOF
11050,: \n \n \n \n\xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa7\xe0\xa4\xbe\xe0\xa4\xad\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbf_\xe0\xa4\x96\xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa4\xbe_\xe0\xa4\x8f_\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\n\xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3 \xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\xb0\xe0\xa4\x9a\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\x88\xe2\x80\xa6,NOT
11051,Ispe koi do rai nahi apne sahi kaha hai in Ladieso ke sath aye din gangrape ya rape ho raha ispe koi. Kara kadam uthana chahiye,NOT
11052,: Teri halat to bilkul aisi hogi \xf0\x9f\x98\x82\xf0\x9f\x98\x82,NOT
11053,:  इस पूरी पृथ्वी ही नहीं बल्कि ब्रह्मांड में संत रामपालजी के अलावा खुदा कहो राम कहो अल्लाह कहो गुरु कहो…,NOT
11054,"Call me stupid, call me sad, you're the best I've ever had, you're the worst I've ever had and that keeps fucking with my head",HOF
11055,"Teri ammi ka rape roj Chinese aur arabi karte hi, pehle mughalo ne tumhari ammi chodu ab Chinese chod rahe hi",HOF
11056,: Fuck bro I hate locking my car and forgetting my keys,HOF
11057,बहुत बुरी खबर :  सिद्धू का  चाचा..केजरीवाल का मौसा और सुरजेवाला का पापा आतंकवादी घोषित हो गया!  ''मसूद अजहर'',HOF
11058,Aur aap ja kr apni saal ki bahan ka rape karo jaisa apke muhammad ne kiya tha,NOT
11059,"Bus isi mein khusi mil jayegi tumhare desh ko, aur toh kuch kar nahi sakte terrorism ke alawa tum log",NOT
11060,मीडिया इसे high light न करें। पता नही कितने लोग नामांकन  कर रहे है  नामांकन रद्द भी नही होता तो कौन सा तीर मारता ।,NOT
11061,:  आज दिल्ली वालों सोच समझ कर वोट करना एक बार आप पप्पू बन चुके हो आज नहीं बनना जो आदमी अपने गुरू का नहीं हुआ वो आपका किया हो…,HOF
11062,"Surprisingly, he reacts to Shehzad Poonawala's shenanigans in his poll speeches. I wond\xe2\x80\xa6",NOT
11063,: Communication is the problem MbaliWe need to reach a stage where we can tell our men that they're not hitting the spot A,NOT
11064,:  अब तो बच्चे भी कहने लगे कि चौकीदार चोर है😊 पूरा वीडियो आपने भी नहीं डाला जिसमे इन बच्चो को मना कर रही…,HOF
11065,: He aint on drugs he just bored. I be doing the same shit when Im bored,HOF
11066,Thik hai https : //t.co/mQL6Ysuh8S,NOT
11067,: Good evening \xf0\x9f\x92\x98\nSexy Damsel .. Enjoy sunday.. \xf0\x9f\x92\x9e\n \n \n \n \n \n\xe2\x80\xa6,NOT
11068,jab tk rape ke liye faansi ka kanoon nhi banta tab tk ye rape aise hi hote rahnge..kyunki inko naa to kanoon ka bhay hai aur na hi police ka,NOT
11069,"don't get me wrong I understand there's on and off persona, but I think those days should be gone instead you shoul",NOT
11070,: When a thing is clearly modeled by a person who would never choose to wear the thing they're modeling...,NOT
11071,i know damn well she lyin when she say that she aint bad for me Im downnnn,NOT
11072,Yeah right. Anything against this tatti government becomes propaganda. How low can you get?,HOF
11073,: After getting his ass beat like that I would not have let him drive immediately. Maybe offer to drive him to a parking lot or,NOT
11074,Or just never do that like most people I don't think I ever actually checked my feed.,NOT
11075,:  पाकिस्तान के पाले पोसे आतंकी जब यहां पर हमला करते थे तो ये निर्दोषों को जेल में ढूस देते थे।  हिंदू आतंकवाद का कुतर्क करने…,NOT
11076,: Shes credible and believable as someone who understands and is passionate about the topic. You dont need to be a flaw,NOT
11077,"Humanity lasted this long, why should it be fucked now?",HOF
11078,\xd8\xa7\xd9\x81\xd8\xa7,NOT
11079,pure desh ke satth rape ho raha hai,NOT
11080,:  दो पिज़्ज़ा के बीच में सुखी रोटी। क्या बोलूं यार।... कोई अब ज़हर दे दे मुझे।,NOT
11081,"BC ye tumhare ravish ke bhai aur congressi neta ne bihar me dalit ke sath rape kiya hai, uspe kuchh kahoge???",NOT
11082,ऐसा लग रहा है जैसे पं बंगाल मे रक्षस राज चल रहा है...ममता सरकार राक्षसों की तरह व्यवहार कर रही है और उनके कार्यकर्ता नरभक्षी हो चुके है...सैकड़ों जानें सिर्फ चुनाव जीतने के लिए ले लिया गया है।,HOF
11083,: I rather be single then stupid for a mf,HOF
11084,": Dudes will disturb your peace, ghost you, then wonder why youre crazy lmao Just when u thought you were about to finall",NOT
11085,Acha bhai ye to batao . Hindus ki kya galti hai isme. ? Aur itni hate hindus se ?,NOT
11086,sorry agar me kuch gali likh du to kyuki Mera Hindi thoda poor he..bhadva chutiya Gujarati o ko gali deta he,HOF
11087,"Chal Tu meri Tatti kha,Seedha CM banega..",HOF
11088,"Wow she's actually making a parallel between drinking, smoking and red meat. Like we know these",NOT
11089,":  कल होटल खाना खाने गया  , वेटर खाना लगाकर जाने लगा तो मेंने उसे कहा इसमें दो काँग्रेसी कम हे।। उसने फटाक से दो चम्मच लाकर रख…",NOT
11090,I'm gonna find me a good significant other to read the booble with,NOT
11091,Dekhte hai,NOT
11092,: They say Real Bitch over a Bad Bitch but you dont even gotta choose.,HOF
11093,I hate weddings. Kisi ko galti karte dekh bahut gussa aata hai,HOF
11094,": Germany: Pakistani hijra invader ""migrant"" arrested for trying to blow up a church in Mannheim",HOF
11095,": ""DTA YOU STUPID PIECE OF TRASH""",HOF
11096,": By now, you should've learned that making genocidal threats won't make Iran budge.If you want peace, prepare",NOT
11097,"एक हेल्प करोगे दोस्त , आपकीं मदद चाहिए। मेरा दोस्त वो ही जो मेरा अकेला ही ट्वीटर पर जिगरी यार है , मैं उसे बहुत ज्यादा मिस कर रहा हूँ , plz बताओ न वो कब आ रहा है और उसका भाई कब तक है।आपकीं खास दोस्त है , उससे पूछ कर बताओ न plz , जल्दी बताना।",NOT
11098,"I go crazy, you turn it onnn,then you're gone",NOT
11099,Achha Sab girls chut ko choos rahi hai,HOF
11100,Fine &amp;u,NOT
11101,ईश्वर उनकी आत्मा को शांति दे .,NOT
11102,इस सप्ताह का गलियारा https : //t.co/vZKenBhhxw,NOT
11103,magar ye media walay to jaan boojh ker paise ke liye sab karrahe hain.,NOT
11104,"Ye jo geeta phokat hai na, wo bhakt hai. usko sirf muslim se nafrat hai, rape se nahin. BJP ke neta bole na rape to hota hi rehta hai.",HOF
11105,नाजायज देश की नाजायज औलाद...,HOF
11106,"Playing against Luis Suarez must be so annoying, hes such a little shit",HOF
11107,: Well this is a *heck* of a piece of writing. I'll be pointing people to it and quoting from it for a long time to come-,NOT
11108,": Iski Gaand me dum nai hai, Hindutva ko lekar film banane ki.",HOF
11109,When mammey sees shariq,HOF
11110,Raju ji same on you jo aapne shilpa ji ke baare me bahut galat bola I hate you me pehle aap ki fan aab nahi hu,NOT
11111,Im right in the damn bullseye now,HOF
11112,"gujrat jaakr dekho miya rajsthan b dekhlo bundelkhnd me bjp wale hi rape kr rhe he, sharam karo",HOF
11113,Are beshram m.p sahiba ye baat to sahi he ki kai sallo se rape ho rhe he ye batane ke liye tumhari sarkar nahi bnwayi thi kuch upay nikalo ki rape kuch kam ho ya tumhari sarkar b yahi kahti he ki sallo se chalii aa rhi kuriti me hi jiye aam log,HOF
11114,Show me a bigger chutiya than \nGujarat: Ye dekh,HOF
11115,: This is the funniest fucking thing Ive ever seen,HOF
11116,Teri mummy ka bhosda\nTeri behen ka bhosda\nTu randi ki aulaad tha\nTu randi ki aulaad hai\nTu randi ki\xe2\x80\xa6,HOF
11117,अरे हिजड़ों अगर मुसलमानों ने अल्लाह हू अकबर शुरू कर दिया तो घरों में पाखाना फिर मारोगे बाहर नहीं निकलोगे,HOF
11118,damn you really did scorpios dust,HOF
11119,bete ne baap ka toh rape kar diya viru ji.,NOT
11120,:  नबी(स०अ०व०) ने फरमाया... मज़दूर की मज़दूरी उसका पसीना सूखने से पहले अदा करो...,NOT
11121,":  #वेद_मेरा_भेद_है जहां संखों लहर मेहर की उपजै , कहर नहीं जहां कोई। दास गरीब अचल अविनाशी ,  सुख का सागर सोई।। असली भगति वेद शास्…",NOT
11122,meri fikr chod aajkal saare Hindus aise hi baatein kar rahe hai. Nafrat hai mujhe Islam se. I hate Islam.,HOF
11123,": White people dont get arrested for rape, drugs, selling lemonade on the side of the road etc, but as soon as a white person",HOF
11124,":   जहां संखों लहर मेहर की उपजै , कहर नहीं जहां कोई। दास गरीब अचल अविनाशी ,  सुख का सागर सोई।। असली भगति वेद शास्त्रों…",NOT
11125,":  सिद्धार्थ उपनिषद  निरति का अर्थ है भीतर देखना ,  दिव्य प्रकाश को निराकार में देखना। केवल दिव्य प्रकाश देखना दर्शन है ,  निर…",NOT
11126,Hindustan hai rape aur bhok en pehchan hai,NOT
11127,You're so gorgeous omg,NOT
11128,I HATE YAHYA JAMMEH. Sa chapi mamitimam,HOF
11129,: \xea\xbd\x83\xeb\xb3\xb4\xeb\x8b\xa4 \xec\x8a\xb9\xea\xb4\x80\xf0\x9f\x8c\xbc\xf0\x9f\x92\x95 \xec\x84\xb8\xeb\xb8\x90\xed\x8b\xb4 \xec\x8a\xb9\xea\xb4\x80,NOT
11130,Bht bap bap kra tha na kya hua tv Kahan tuthay lol lundistan mai tuthay kisi rape ki paidawar isliyai kehtay Kam bola Karo,HOF
11131,": Ouh and ya either member bahan cs their mentality says ""geli la orang lain pun ada awek"" or ""tak lawa ah awek kau"" thos",NOT
11132,Konsa indian mujahid kabka khatam ho chuka he. Aur mughal agar aatankwadi the to kyu sal raj karn\xe2\x80\xa6,NOT
11133,i hate it when ramiz raja comes on!!!! buri nazar ye hi lagata hai,HOF
11134,आवारा कुत्ते और गाय हर सड़क पर थोक में देखे जा सकते हैं। प्रशासन सीधे तौर पर चरमरा गया है और अब माननीय आप के पास दो वर्ष ही कार्य कर के दिखाने हेतु बचे हैं तो अपेक्षा है आप कुछ तो करेंगे i,NOT
11135,": Claiming youre a libertarian, while calling for the impeachment of an innocent man whose constitutional Rights were grotes",HOF
11136,: worst part about online shopping is getting up to get my card :/,NOT
11137,Damn feels bro,HOF
11138,/ vaise tumhare yaha to kidnap = rape hota hai na....,NOT
11139,: just a reminder you dont need a man you just want the dick,HOF
11140,India Waly Nafrat ko Badhawa Denay ka Koi Mauka Ni Choorty Un Gov To apni jaga un Fazool Channel waly bhi un ki...,NOT
11141,Bakwaas na kar gaandu. Khajur bech.,HOF
11142,Chal bhag madarchod hum sirf hindu hai aur apne hindu bhaiyo k sath tere jaise jaichando ki wajah se\xe2\x80\xa6,HOF
11143,Betichod kejri ne kab loota?,HOF
11144,"Oh,kayi seniko ke sahid hone per Modi, bachhe Marne per yogi, nabaliko se rape per khatter se Bola must go?",NOT
11145,"Ye kasisi sacchai Hai RSS wale Bomb banate Hai aur media Raafiya Naaz ko lekar Muslmano ke khilaf zaher ugalta Hai kub Tak aisa chalega,",HOF
11146,:  वाह संघी मच्छर वाह... संघियों की बची हुई चाय में से दूध निकाल कर पेडिग्री के साथ खाने वाला भाजपा का पालतू Pइल्लॉ सिन्हा भी…,HOF
11147,Abe laddu lal.. Desh ki janta ko acchai ya burai samjh aati hai !\xe2\x80\xa6,NOT
11148,Haan khuch log to twtr se v murder kr shakte hain apni ghatiya tweets se aayi,NOT
11149,: I dont think my tummy has ever been like this . Even when I was a fetus,NOT
11150,Chutia,HOF
11151,ye bakwas h jatin ? Hate karte ho thik h par ye faltu ka to mat bolo agar koi shah ko aise bole to,NOT
11152,: \xe2\x80\xa6,NOT
11153,: Niggas do the funniest shit when they're high,HOF
11154,किसी भी धर्म ग्रंथ में मांस खाने का आदेश नहीं है ना ही अल्लाह हू अकबर ने खाया नहीं किसी को खाने का आदेश दिया जो भी खाएगा वह राक्षस होगा इसलिए मांस का प्रयोग ना कर! देखिए हरियाणा न्यूज़ चैनल पर : 00 AM से  https : //t.co/8ksHE48X1U,NOT
11155,ab aapka hi challan katega kewal bade log hi ye complain hai aap nahi vaise bhi is sestem ko AAP se nafrat hai so enjoy,HOF
11156,Ye choro.USA main rape ki tadad main shaded izafa.Jamhori log women ki Izzat nahi karty.Aasma an tum khamosh kiun.Wo Dosri bhi khamosh kiun,NOT
11157,": Why do British people LOVE to overshare, just had a woman tell me about her struggle with potty training her year old\xe2\x80\xa6",NOT
11158,"ne Kairana/Sahibabad/Buxar se Hindu ko bhagaya ar Hindu ke ghar tode ,jalaya,Hindu girl ka rape hone diya",HOF
11159,: ARMYLEGENDS ARE WE OKAY???? I THINK THE FUCK NOT,HOF
11160,But I hate dictator Jo bhi Guzray hen jis ne bhi Apne mufad k liye Army ko used kiya,HOF
11161,"Hoors ki shortage chal rahi hai kya, jo ab Hens se kaam chalana padega aatankwadi'o ko \xf0\x9f\x98\x89\xf0\x9f\x98\x89\xf0\x9f\x98\x89\xf0\x9f\x98\x89",NOT
11162,"Rishi Kapoor sahab, ap k saath tau ground mai terrorism hogya. jee bilkul baap baap hota hai.",NOT
11163,Hate this gwar sadakchhap TUCHCHA,HOF
11164,Bibi ko hate pasand hai,NOT
11165,Isi wale muhammad aur allah ki ayesha ka rape kr rhe ...ayesha bachao bacho kr rhi,NOT
11166,Uncle ji. Pichly saal se kia kashmir mein aap ko india ka terrorism nazar nhi aata. Aapni sooch positive rkho bas. Sab theek ho jay ga.,NOT
11167,yes lopa is insecure with bani isliye har waqt bani KO bura bolti hai.. I hate this girl... N love u bani,HOF
11168,PUNISHI KO TO BAHER K JAIL ME DALO WAQEI SUFAID CHUDAIL KALA RAKSHAS...WE ALL HATE PUNGI GANDAGI KI DUKAN DONO ARSHI KO SHILPA SE LADA K NOMINATION SE BACHNA CHAHTE HAIN YE KUTTE KUTYA..KIDE PADEN PUNGI KO,HOF
11169,Tumari koi apni ladki hai jab uska rape hoga tab mai kaunga ki rape toh salo se ho rahe hai you darty women,NOT
11170,"Isiliye baat baat par gali dene par as hate ho,",NOT
11171,ha i\xe2\x80\x99m in the same boat it\xe2\x80\x99s great\xf0\x9f\x99\x83,NOT
11172,": The older you get, the more you realize a -50k salary aint shit.",HOF
11173,Dekh tu kitni Jaldi bhage ga salo apni Behan ko chor do salo kabhi bhi daru pike apni bhahen ka rape karte ho kutto madarchod,NOT
11174,Maan lete hain aur hate krna start kr dete hain,NOT
11175,ishliye corruption ke jariye sab ki khoon choos rahe heine,HOF
11176,":  अपना पंचे सबै कोऊ जहाँ- जहाँ आज मतदान है , अब देर न करी ,  जई जल्दी-जल्दी बोट डाल के अई।अच्छा एक बात अऊ परिवार सहित आय सबकै…",NOT
11177,I love kissing and not rushing into things let's makeout for mins then fuck that shit builds up,HOF
11178,Koi nai tum yaha anaa kashmir mai kyu k tum safe nai ho india mai har din rape hota hai aap logo ko....,NOT
11179,Magar kisi ne socha nahi\n\nGermany ki hotel pe humla huaa\n\nGermani ne badla liya kuch hi\xe2\x80\xa6,NOT
11180,Pakistan aur iske muzafat main Eid ka chaand nazar agaya hai Rapist ka rape lmao,NOT
11181,"Toilet ghotala, Sri Jan ghotala, bandh ghotala aur murder ka aarop. Wah re tera surya. Paltua ko sharm bhi aata hai ki nahi? ?",NOT
11182,Kabhi IPL meh bhi aisa kheleta Eoin Morgan haraami....,HOF
11183,"नहीं कोई बात होती फिर भी बात होती है ,  कुछ रिश्तों की ऐसे भी शुरुआत होती है !!",NOT
11184,I CANT FUCKING LISTEN TO IT BECAUSE OF THE ASS AUDIO BUT I JUST KNOW SHE SOUNDS BEAUTIFUL LIVE,HOF
11185,Need,NOT
11186,कन्हैया देशद्रोही है गदार हैं नाजायज है,HOF
11187,:  मीडिया वाले भी कम फ़िल्मी नहीं हो गए है...सवाल करेंगे जैसे सामने प्रधानमंत्री नहीं कोई बच्चा हो और जवाब ऐसे सुनेंगे जैसे…,HOF
11188,Larkiyon kay rape may,NOT
11189,ab sab chup rahenge manak ji dusre kare to koi terrorism ni hai,NOT
11190,इसका दिमागी सन्तुलन बिगड़ गया है इसको वो टीका लगाया जाए जो कुते के काटने के बाद लगाया जाता है लगभग तीन साल तक लगवाना पड़ेगा शायद २३-५-१९ के बाद लगातार दौर शुरू हो जाएंगे,HOF
11191,Tu bhadva he bilkul tujme dimaag nhi,HOF
11192,कबीरा तेरे देश में नए-नए विचार बारिश-बादल से  फैल हुए रडार,HOF
11193,Abe gandu... Hum baap log hi hain!! Gawar saale pehle apna terrorism wala desh ko sambhalo,NOT
11194,Puri fake hai,NOT
11195,"im so sorry i cant stop myself from starrin at you, when youre tired and blue my dear~",NOT
11196,Hai aik wo khati hai😤😤🙄,NOT
11197,That shit hit me at Dennys,HOF
11198,Aise hi meeting attend karte raho train MEIN RAPE hota rahe ga tum napunsak ki Tarah baith kar dekhte raho,HOF
11199,porn mat dekha kar chota hain tu,NOT
11200,:  वर्तमान #69000_शिक्षक_भर्ती में योग्यता के साथ एकल बेंच ने जो मजाक किया है अब माननीय सुप्रीम कोर्ट ने ये तय कर दिया है…,NOT
11201,I am Muhajir .. Aur mere lye sab se Pehly Pakistan he .. agr lakh Altaf Jese leaders bh is zameen ki behurmati kren un sbko sar e aam phansi Deni chahye .. Proud to be a and,NOT
11202,Dear Rahul Gandhi https : //t.co/ao7R3OsPo1,NOT
11203,2014-2019  : - राष्ट्रवाद   : - हिंदुत्वा  : - पाकिस्तान  : - देशद्रोही  : - टुकरे टुकरे गैंग  : - वन्दे मातरम्  किंतु मुद्दा है : -    : - रोटी/कपड़ा/मकान  : - किसान/नौजवान/छात्र  : - रोज़गार  भाजपा कर क्या रही है :   कोंग्रेस के सरकार में सब सामान्य चल राह था किंतु हम ठगा गए।,NOT
11204,"Toh vikas Ke samne when someone said kali where is he? Vikas bhi Boht galt hai Kuch chizo mein. Aur shilpa ka bhi ab woh pehle wala roop Nikal raha hai because Uske arshi Aur akash ne Darar dikh rahi hai. Aaj na shilpa gandagi Aur puneesh mein se nafrat, contin...",NOT
11205,"मैं ने अपना फ़र्ज़ निभाया  आप भी निभाए लोकतंत्र , संविधान बचाने के लिए भाईचारा बचाने के लिए। https : //t.co/uDfTFaQQWK",NOT
11206,trump called his accuser a cunt. Racist imbeciles voted for him anyway and a\xe2\x80\xa6,HOF
11207,:  अपने बेटे के बारे में कोई कहे तो तकलीफ होती है न @tavleen_singh? आप समझ सकती हैं कि देश में विचार-विमर्श का स्तर कहां चला…,NOT
11208,TumhaRe Time pass k ChakaR me kisi ko PyaaR se NafRat hi na ho jaye,NOT
11209,I SO HATE OUR FAkN MEDIA. KYA ZAROORAT HY YAI TAKRA KE? APNI AUKAT DEKHA RAHY HOTA HY INDIANS AUR INKO ZAROOR CHAWAL BANA HOTA HY,HOF
11210,"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, BJP on rape incidents in",HOF
11211,You wouldn't have to ask questions now h\xe2\x80\xa6,NOT
11212,kya hate dekha nahi kya rohan was saying both were wrong usne lopa ko apne tarike se samjhaya fir bani ko bola,NOT
11213,aur tere musalmano ki terha hum apni bahu betiyo ka to rape nahi karte saale..,HOF
11214,Hina se hate inka itna badh chuka hai ke sahi galat aur insaniyat ki tameez kho bethe hai.,HOF
11215,"मियाँ केज़रीवाल  ,  यार आप सचमुच स्वच्छ राजनीति करने आये हो या नौटंकी करने !  जिस शीला दीक्षित को गालियां देकर और महा भ्रष्टाचारी बताकर राजनीति में घुसे आज वही आत्ममुग्ध बौना गिरगिट आज शीला जी /कांग्रेस की  चम्पी कब तक कर रहा है।",HOF
11216,"kisi ladki ka periods mein mandir jaana, kisi ladke ke lode mein se khoon nikalne par mandir jaane waali baat hai",HOF
11217,"Sir,a person doesn't kills a Hindu or a Muslim...he kills love and humanity....\nYo\xe2\x80\xa6",NOT
11218,Iss rascal ko kisne bola ki Hindus rape kerte hain tumlog ka dharam toh khulleam beizaat kerta hai aurato ko. Besharam ://,NOT
11219,Agar tum use support nahi karoge to tumhari nottanki dukan kaise chalege na? I hate liberals Muslims. Sharm kar ALLAH ne mus bn,HOF
11220,fuck choking im tryna get murdered,HOF
11221,: Im pretty as fuck a bitch cant even say Im funny looking,HOF
11222,mohabbat ky pardy mai karty ho nafrat.,NOT
11223,": Some dumbass DMed me telling me I couldnt dance to when the partys over so here you go, fuck you greg",HOF
11224,: I know how hard it is to just sit back and everything feel out of your control. Youre going to be thankful you didnt,NOT
11225,randi ka aulaad ROHINGYA MUSLIM tumhari sister ka rape kiya kya? Jo itna nfrat hai unse. HIZDA ki aulad insaniyat tmhare nhi h,HOF
11226,:  विपक्ष के खराब दिनों की शुरुआत आज से हो चुकी है।। एक तरफ गली दाल वालों की दाल नहीं गली दूसरी तरफ मसूद अजहर अंतराष्ट्रीय…,NOT
11227,":  मोदी जो भी करते हैं देशहित में करते हैं ,  जनताहित ही मोदी की नीति है...अपना मोदी का क्या है फकीर आदमी है ज्यादा होगा तो…",NOT
11228,i hate Bani.. public kyun usse vote karti he pata nehi koi quality nehi hai.mujhe lagata aap log bani jaise ho..,HOF
11229,"When you invite Jesus into your life, he provides exactly WHAT you need and WHO you need to walk it out.",NOT
11230,": Jamie Lannister, he is the nastiest skank bitch I have ever met. Do not trust him, he is a fugly slut.",HOF
11231,आतंकवाद का नाश सुनिश्चित आतंकी संगठन जैश ए मुहम्मद का सरगना #मसूदअजहर वैश्विक आतंकवादी घोषित चीन ने सीने पर पत्थर रखा तो पाक के सीने पर चली छुरियां!,NOT
11232,: I HAVE MADE THE FUCKING DISCOVERY THAT WHEN I SAID YOU SAVED MY LIFE TO FELIX HE REPLIED YOU SAVED MINE,HOF
11233,Theres not one time that i go out that a drink doesnt get spilled on me forever smelling like an alcoholic,NOT
11234,"apni dhaak bithany ke liye sabhi awam ka khoon bahate hai, aap ulta bol rahe hain kamran sahab.???",NOT
11235,:  मांस खाने का आदेश अल्लाह का नहीं है। हजरत आदम के शरीर में कोई पित्तर आ कर प्रवेश करता था। वही…,NOT
11236,":  मित्रों ,  रोहतक से भी रुझान आने शुरू हो गए है ,  जूनियर हूडा हार देखके बौखला चुका है ,   हरियाणा वालो ,  हरियाणे को जलाने वालो को इ…",NOT
11237,: Ppl think Im nuts when I say I want to date to marry bc Im .. like we dont gotta get married fuckin tomorrow or ev,HOF
11238,: me in : sansa stark queen in the northhaters: delusional bitch its never gonna happenme in :,HOF
11239,Bhai tu khud rape karega to bhi kuch nahi bolenge. Khush?,HOF
11240,"Accha theek he matt band karo terrorism. Jab Taliban aapke schools main ghuskar khoon ki Holi khelte hain, tab kaisa lagta he aapko!",HOF
11241,:  सुनो जरा वेस्ट दिल्ली लोकसभा की टिकट करोड में ने बेची  ऎसा मेरा नही  के उम्मीदवार बल…,NOT
11242,"chtiye, sabse jada izzatdar tera muhammad hai ko saal ki ladki ka rape kiya",NOT
11243,jab dekho rona rona and rona crying all day,NOT
11244,Sanbhu laal ne apni bhahen pooja ka rape kiya tha Kahi Vo Tum to nhi,NOT
11245,Fuck Hillary Lying Clinton,NOT
11246,कहां भाग गया लालू का लाल। बहुत गुंडागर्दी फैलाई है लालू ने और आज उसका असर समाज को झेलना पड़ रहा है।,HOF
11247,Apki Randi app Sab ki wait kar rahi hai. Ab aa bhi jao uffffff,HOF
11248,"रुविका जी सच छुपाने से नही छुपती है आप उसपर जितना ही पोलिश करले गांधी परिवार हार के डर से बौखला गया है ।राज तंत्र जो हाथ से निकल रहा है और जेल का रास्ता दिख रहा है । आ रहा है  , आएगा मोदी दुबारा",NOT
11249,Meri randi ki asli aukat sali aise hi kutiya ban kar padi rahte hi hamare pairo n hanari sewa karti hi apne\xe2\x80\xa6,HOF
11250,भ्रष्ट राजनेताओं का काला चेहरा उजागर करने वाले ईमानदार पत्रकारों की हत्या कर दी जाती है। जनाब यहां सच बोलने की यही सजा मिलती है। https : //t.co/Pcr8PGN96D,NOT
11251,Chusai ka nhi hai chudai ka to hai na mood hai..aa jao,HOF
11252,:  डुमरियागंज में जनसभा को संबोधित कर रहा हूँ ... https : //t.co/CevkvixTjq,NOT
11253,Looks like India's population growth rate is going to Increase due to this. I grew up watching the\xe2\x80\xa6,NOT
11254,Teri maa ki bo... Jaban sambal ke bat kar! chutiya ye meri hi id h or wo rprajput meri id nahi h bhosdike,HOF
11255,"""You're not going to get Ruby!""",NOT
11256,: I think the worst mom guilt Ill always feel is that I thought my whole pregnancy that I was going to be giving my son a li,NOT
11257,Humidity ka kam tu mat kar rape hua he bhi ki ni %case jhut hote he fashion ban gaya he ye fasal mota kamao tum chutya media ki vajah se,NOT
11258,"Dalbandin: Thilismia k Shikar Aik Masoom Bachi ko O- Aur Aik Bachy ko A+ khoon kee Zarurat Hai, Rabta Kare Bolan Blood Bank,",NOT
11259,Your a moany cunt! \xf0\x9f\x98\x82\xf0\x9f\x98\x82 back to the benefits for you! \xf0\x9f\x98\x82\xf0\x9f\x98\x82,HOF
11260,"चमचों ,  चुनाव ख़तम होने के पहले बस इतना बता दो कि.... . मणिशंकर कायर की लाश को गाड़ा गया है या जलाया गया है?? 🙄🙄😷😷",HOF
11261,ऊ प मे bjp बुरी तरह  हार  रही है-प्रियंका खान वड्रा । ऊ प्र मे कॉंग्रेस संगठन कमजोर^प्रियंका खान वड्रा  सीतापुर मे राहुल खान की रैली मे कुर्सिया खाली हो रही है ।,HOF
11262,"Bhai karni sena waalon, pe jitna halla machaya hai, jitney dande bajaye hain, kisi rape case pe bhi machado to ye society pe bada aabhar hoga. Thank you!",HOF
11263,I can pass that comment on: leave early but we will always aim to take a sensible approach!,NOT
11264,Rape chori dakaiti murder jatwad itna badhane ke bad PM moooodi up ko aage badhate najar se dekhate hai.,NOT
11265,"It was obvious from the very beginning he always regarded himself as a maverick, which the PMs letter also suggest",NOT
11266,: HNY k time pe kamaya tha maine..is baar payment nahi de rahe hai\xe2\x80\xa6,NOT
11267,Ye bhai ke rape aur behan ke chori wale jawab sunne wale patrakar hain.,HOF
11268,pura life hindu muslim christan ka\xe2\x80\xa6,NOT
11269,Damn ok BTS,HOF
11270,":  अभी अभी रिपब्लिक भारत में एक ऐसी वीडियो दिखाई जा रही है जिसमें कुछ मुंह ढंके हुए ,  सफेदपोश पुरुलिया ,  बंगाल में हाथों…",NOT
11271,: Fuck division . They dont know how to manage shitt,HOF
