,tweet_raw_text,task_1
5616,Hate u sooooooooooooo muuuuuuuuuuchhhhhh big boss gandgi faila rkhi h bndgi punish ne unhe kuchh nhi khoge hina pr chd jaoge,HOF
5617,hindu musalman fir suru gujarati he hum sab samaj chuke he,NOT
5618,kabhi bhi rape hua to rapist ke virudhh andolan kiya ?,NOT
5619,All my close (Bhai) logs hate Deepika. Lekin mere liye seh lete hai,NOT
5620,Fuck those peacefuls,HOF
5621,"but Patiwarta k karan unki image kharab hui , I hate kalwaa",HOF
5622,": Gauri Lankesh was killed, right wing BJP supporters celebrated.\nBengali labourer killed in Raj by Hindu fanatic in name of Hi\xe2\x80\xa6",HOF
5623,Modi se phoocho kisaan bhooka mar Raha hai...Modi ji bhag hate hai.,NOT
5624,Main neutral hi hu. Radicalised ni hu.. Jinko bas khoon ki pyas hai.,NOT
5625,but why? jab pri ye sochke vikas ko support kr rha tha tb to ji frndshp ki bat kr rhe the ki frnds ko hi support kro & min pahle kh rhe the i hate u & bhi janta tha ki wha bethe kitne bhi city baje pr dil se sirf hina sath hai to uska vote metter krta h,NOT
5626,hoga tera jija boxdi ke tatte chat uske,HOF
5627,\xe2\x80\xa6,NOT
5628,Mumtazbano sonagachi ki raand,HOF
5629,kya zindagi h yaar bahenchod. \ndimag khrb. \ng m sb k sb. \ngood night.,HOF
5630,madarchod maar dalo,HOF
5631,Dusra da ni pata par teri ghasti maa nu ta kadke LUN MARNAAA,HOF
5632,trump called his accuser a cunt. Racist imbeciles voted for him anyway and a\xe2\x80\xa6,HOF
5633,correct. y log tab tho aate nhi jab kise k saath rape hota hai jab kise ladki ki insult hote hain tab kaha hote hai y log,HOF
5634,"Twitter has launched Pandit Deendayal Upadhyay jyada gaali likho, jyada rape threats do Yojana.",NOT
5635,Communal Criminal modi musalmaan ka khelaaf zahar ugal raha hai - DALIT,HOF
5636,"Kauwe mera ek follower kam kara diya betichod tune , kisssssssssyyyy",HOF
5637,"""With you. I\'m happy with you..""",NOT
5638,KYA Roopa gangguly ke sath rooj he rape hota he,NOT
5639,Jinke Ghar me laterin na ho unki ladies ke Saath yadi rape hota hai to ho Aisa law banana chahiye STOPPED RAPE.,NOT
5640,: Good evening \xf0\x9f\x92\x98\nSexy Damsel .. Enjoy sunday.. \xf0\x9f\x92\x9e\n \n \n \n \n \n\xe2\x80\xa6,NOT
5641,AAmir Khan the great Bhadva immediately started speaking when Jihadi Zaira got touched. But he never speaks for Hindus.,HOF
5642,Janta kya achar dalegi inch ke seene ka,NOT
5643,I feel you already know\xf0\x9f\x98\xa9 take a shot,NOT
5644,Bahut hi weird jiju hai mere...haan,NOT
5645,"Mujhe kisi NE pathar nahi Mara matlab stone pelting nhi ho Rahi, meri pehchaan me kisi ka rape nhi hua matlab ladkiya India me khush hain.",HOF
5646,Teri gaand me explosives dalakr blast kar le madrchod. Fake news jhantu ka reporter aur tu uski jhaant chaat raha hai,HOF
5647,: Dont ki English Kamzoor thi to English movies dakhne ko kaha.\nHaraami n pata nhi konsi movies dakh li ab woh khud kamzoor h\xe2\x80\xa6,HOF
5648,Will u marry me mam according to love jihad but I am not the age of your. So\xf0\x9f\xa4\x97,NOT
5649,: Aaaahhhh chut to gili ho gayi ab retweet de do,HOF
5650,"kisi ladki ka periods mein mandir jaana, kisi ladke ke lode mein se khoon nikalne par mandir jaane waali baat hai",HOF
5651,ek bar phir s ki tarah fauj ke hath khol ke dekho India kya duniya se terrorism khatam kar degi .,NOT
5652,Nothing happening \nI just answered the Question of the twitter\nIts asking What's happening ?\nSo funny betichod,HOF
5653,Masti se bhari mast gaand haiii teri asi gaand jo land ki jaan hi nekal de lovely suppar sexy,HOF
5654,Socha tha sath degi par guilt hai isme. Help me help rape victims.,NOT
5655,arre waah !! Osama bin laden k aulaad aaj terrorism pe gyaan pel rhe hai..,NOT
5656,Lund hila ke good morning betichod,HOF
5657,: Hindu Musalman to bola hi nahi poor fellow,NOT
5658,Madarchod ! Modi ka naam liye bina publicity nahi milti gaandu ?,HOF
5659,"so this girl abusing me, telling me to commit suicide, calling me randi and saying that its written in quran, for h\xe2\x80\xa6",HOF
5660,Konje ke ya daar ko jozi yeses! I hate the city!,HOF
5661,: Yah.... Musalman hai... Koi.... Dawood Hindu ko maar\xe2\x80\xa6,HOF
5662,": Actually MMS spoke a lot. About finance, economics, science. Of course never about Hindu - Musalman, Kabristan - Shamshan etc.\xe2\x80\xa6",NOT
5663,Hindustan hai rape aur bhok en pehchan hai,NOT
5664,Sahee bolay ho kal Pakistani ka rape hoga,NOT
5665,Tera rape karne koi hayega to tu kolke degi ya pattar maarke bagayegi,NOT
5666,morad saeed rape kewane k bad khosh gawar moud me,NOT
5667,hate humari larki tu Batman hai,NOT
5668,mujhe bhi..I hate it..,HOF
5669,Ek nahi cup chai bhar ke lelo .... bus yeh terrorism band kar ko.... Cup se kuch nahi hota Kashmir toh ab bhi Humara hai,NOT
5670,Kahan tha re mazdur itne dino se betichod,HOF
5671,jaanvar ko mata pita kahna tumhare dharm me hai ye duniya jaanti hai,NOT
5672,Allahabad main bhi ek gangrape hua hai kal bachhi k sath.aur ek lady morning walk par gayi thi us ka murder hua hai .is sarkar main Bura hal,HOF
5673,Gale dena achi bat nahi agar ye sab khatam karna hai to ko vot karo ye sab khud ba khud khatam ho jayega,NOT
5674,"Kya UP ki janta charaghotala, Gghotala,kisano ka muavjaghotala,rape,dange,gundaraj waloko ek bhi vote degi?",HOF
5675,: Anushka: Beta A for?\nkid: Average\n\nA: B for?\nK: Bhenchod\n\nA: C for?\nK: Chutiya\n\nA: D for?\nK: Dalle\n\nKohli: Great son..\n\n\xe2\x80\xa6,HOF
5676,Aap to jaahil ho jaahilon jeaa attitude kabhi apka fan hua karte the par ab pata chala ap dil ke buht kaale ho hate u,HOF
5677,Tujhe kutiya bnakr h chodneme maja ata hai saali mulli \xf0\x9f\x98\x88\xf0\x9f\x98\x88 Jor jorse chutado me jhatke de rha h\xe2\x80\xa6,HOF
5678,/ vaise tumhare yaha to kidnap = rape hota hai na....,NOT
5679,Appne toh rape hi kardiya,NOT
5680,yarr duniyan mein ajeeb_o_gareeb log rehty hain Khaamkhawaa nafrat kartey hain or phir block kar detey hain...,NOT
5681,Bhai saare comedians ko milne wala hate akele batorne wala hai..,HOF
5682,: brother in law just said 'teri behen ko chodu' so i texted my sister and asked her to look forward to a night of passionat\xe2\x80\xa6,HOF
5683,Isleye Kuwait war main Muslim Iraqi soldiers ne Muslim Kuwaiti aurat aur Ladki logo ke rape Kiya na.. Tab Islam kidher gaya...?????? Bolo,NOT
5684,Gareeb logon ko notebandi se koi farq nahi pada up the level of Higher middle class,NOT
5685,: ...,NOT
5686,Haryana me pichle ek week me rape ho chuke h or wo sab hindu h,NOT
5687,Ye video rajasthan ke batai ja rahi h yahan par na baligh bachyon ko utha kar rape kar k wapis ghar par chod jatay in zalimon k saza dilao,HOF
5688,Baat hindu musalmaan ki nahi lekin hatyara koi bhi ho agar dharm ke naam par haya ka\xe2\x80\xa6,NOT
5689,Kisi ki maut PE kisi ki apharan pe kisi ki rape pe Saab rajneeti karte hai Karne wale unhi ke paltu kutte hote hai,HOF
5690,Abey thullon idhar rape pe rape ho raha hai udhar tum aise chutiyaape faila rahe ho.,NOT
5691,at !!! Baap se khelne ka shoq poora ho gaya?,NOT
5692,Hakumat Khud Dahshatgard hai Agents ko Pala hua hai Lootmaar Crime Murder se Maal Banarahe hain,NOT
5693,Thank You for calling me Genius....\nNahi samjhege hai wo hame...\nTo kya Jaata hai???\nAb Tu Chutiya hai\nNiche Khade\xe2\x80\xa6,HOF
5694,Es eid me . chara khane wale ek or janwar ka ka kima banega. I like it But i hate non veg.,NOT
5695,"Girls who put half avi ""banda onko kesay samjaye k agr onka murder ho gya to laash ki shnaakht kitni mushkil ho jaye gi""",NOT
5696,Tum us aadmi ko apna ideal maante ho jis ne is desk ke azeem mahatma gandhi ka murder kiya.ye hai desh bhakhti.,HOF
5697,"Bhai tum log kahan se aate ho Achanak movie ke baare mein itna sochna tum log kahan Chale Jate Ho koi ladki ka rape Hota Hai aur usme Koi action nahi hota hai, aa gaye sab Moh Utha Ke",HOF
5698,and we need to stop werna sab ko nafrat hojayegi,NOT
5699,Hindu rape hindu girl,HOF
5700,"Kamzor logon ko apne se taqatwar hr cheez terror me hi dalti hai , khud ko mazboot kr cheetay",NOT
5701,villain ki acting aisi honi chaiye ki ap usko hate karne lago. Usne itna achchha kya isiliye to uske liye mujhe hate feeling aya,NOT
5702,Ohh now I am Khan? Koi Khan he to usse hate karlo ye tho tumhein pata hi hoga nah?,NOT
5703,Jis country mein Cows safe aur humen ka murder free ho jhan chalti buses mein rapes hoty hon woh kya janein aurat ke izzat kesy ke jati hai,NOT
5704,I hate gupta,HOF
5705,HARDIK PATEL TUM KAUN SE DARM SE HO\nHINDU YA MUSALMAN\nMUJHE TO DONO ME DAUT LAG RHA H,NOT
5706,Bacchi chodne vale prophet k pille Islam Matlab bhadwe aur terrorism gandu k bacche,HOF
5707,"Aksar rape,gundagardi aur gaaliyan boli jaati hai har galiyon me, Kuch din to Gujariye UP me",NOT
5708,A beghairat. Jiski waja se hum singles ka khoon khoulta hai.,NOT
5709,Islie india ko hindu rastra banay by CCC,NOT
5710,Modi is lucky to have this chutiya mandali as opposition saala public inke jeso ki rally mein ja ke vote modi ko de aati hai,HOF
5711,Stupid Endian Muslim rape toh bande hotay nahi hai delhi mein batain tum Muslims ki kartay ho phattu RSS say lar na aur Gua Rashkhe say,NOT
5712,teri bhen ki choot \nma chudane gya tha nawaz se\nya land chatne gya tha nawaz ka\nteri ma ka bhodda\nhafeez se teri ma\xe2\x80\xa6,HOF
5713,Media bhand hai. It's double standard media. Jab koi shantidoot inki G..... mein bamboo daalega then th\xe2\x80\xa6,NOT
5714,Bhai wo hate story ki stages hoti hn..,NOT
5715,kattarta bilkul totl galt Vo koi dharm ho. Terrorism kattarwad ka hi roop hai.,HOF
5716,"Shuru tum logo ne kiya, khatam hum log karenge. Tere Fanbase walo ko\xe2\x80\xa6",NOT
5717,"Bjb sarkar ne is desh me siwaye Hindu musalman ko ladwane ke ilawa kuch nahi kiya,vikas ka to namo nishan bhi nahi\xe2\x80\xa6",NOT
5718,Padmavati Ka Dusra Khoon Sunkar Kano Se Khoon Nikalne Waala Aur Deepika Ko Dekhte Hi Vomiting. Koi Itni Ugly Kesi Dikh Sakti Hai Bhai.,NOT
5719,aur jo kisi ko mar kar apna dharm chalaye unse jayda nafrat krne wala koi ni,HOF
5720,apna desh sambhalo pehle..sara world mai jo terrorism faila rahe hai wo silhaynge humain k hum kaise apna desh chalaye,NOT
5721,"yes, I still remember the Nirodh ad-showed people pedalling in a boat. I n\xe2\x80\xa6",NOT
5722,: mubarak ho betichod ek mahina hogya baqi hai \xf0\x9f\x98\x82\xf0\x9f\x98\x82,HOF
5723,Mr found must have done a lot of excercise today,NOT
5724,condom is good samajh nahin aa raha kya,NOT
5725,Kya Dallo ab ye bhadva desh ka sanman kar raha he??????,HOF
5726,Chutia comunist aur srcular logo abhi bhi samajh me nahi ayega,HOF
5727,: Ab usko chhod mjse bat kr tera baap aa gya hai ab to ldki ko beech me q la ra hai Madarchod t\xe2\x80\xa6,HOF
5728,Padhe likhe log social media pe nafrat faila the hai isse acha toh hum gawar hi thik the phele.,HOF
5729,LOL barely stopped laughing... No wonder Rahul found his soul mate in this super chutiya...Aples Thakor,HOF
5730,"Wo peecha nhi krti, wo rape nhi krti, wo yaktarfa mohabbat m qatal nhi krti",NOT
5731,Ha kamyaji ye aapne sahi dekha hai esi hai wo.tabhi to sabhi use etna hate karte hai in se to swami om bhi achhe the yaar hina khan haak thooooooooook,HOF
5732,ab main modi bhakt hoon hahaah,NOT
5733,Hate this naqli hasi ok..,HOF
5734,Bhanwari Devi ka nam yad hai Rajsthan ki thi.. Unhone RaGa Pe Rape kr Arop dala Aur dead BODy mili unki..,HOF
5735,ka baap hai - Tou ki baat Q ni karta... ???,NOT
5736,aur nahi toh cows aur karni sena se vote maang lena. Kyunki aapke rajyon mei toh aurton ka sirf rape hona hota hai na..yehi toh chal raha hai haryana me. Ya to movies ban hoti hai nahi to days me rapes hoti hai aur crimes ka evidence tamper hota hai,HOF
5737,Niazi HaramKhor Pakistan ko Terrorism mai dhkail raha hai,NOT
5738,tum kyun hate karte ho usko?,NOT
5739,Bawli booch mein Hindustani hu Teri tarah ISI ka agent nhi tu aur Tera baap krta hai nafrat ki rajneeti hum to bhaichare wale h,HOF
5740,"Bhaiya Jalore say Paani chLa gaya , ab kyu Jaa rahe ho . ppl hate you there",HOF
5741,Ek hi rastaa hai reppist ke saat jo Saudi Arabia me hota hai yaha per b karo yakeen mano phir koi rape nahi hogaa,NOT
5742,yogesh kahan hai aaj kal,NOT
5743,Bhosda ho gaya Hai Bhai ab Kay dhire hath pura hi Dale be bol,HOF
5744,\xe2\x80\xa6,NOT
5745,"Pakistan mein rape police thane mein report nahi hote chutiyee, tumhare country mein bachabazi or pedophillia sabse zyada hai",HOF
5746,To Bhosdike tere Baap ka kya ja raha hai? tu Apna Ghar dekh na Madarchod,HOF
5747,Aise hi meeting attend karte raho train MEIN RAPE hota rahe ga tum napunsak ki Tarah baith kar dekhte raho,HOF
5748,Is conversation mai wo bi ti.,NOT
5749,"Dimple if you tell Akhilesh bhaiyya about boys teasing you,Kya hoga,Rape ke Baad BHI chup rahega.Chahe GayatriPrpti hi kyon na ho.",NOT
5750,A rape pidit gareeb mahila ek sal se bhatak rahi hai nahi mila nayay police protection mila hai accused person ko kya karenge,HOF
5751,itna bada namard hai ki agar iske samne koi eve teasing ho ya rape ho to baith k hasega ar bolega mai kyu padu inke beech mai.. aise aadmi kalank hai hamare desh k lye,HOF
5752,"aapka desh prem aur uske bare me aapke prayas ko salaam, baki to esa lagta he politicians aur anya media me to khoon paani hogaya",HOF
5753,not every lund deserves a nice choot tbh,HOF
5754,saram aana chahiye aap jaise hi ladkia rape ki karan banti h,NOT
5755,Han to kya ukhhad lega chal nikal.tatte shilpa k,HOF
5756,sheed huwe too mar gairaye gee dost..but piche nhi hate ge Pakistan ka baap hai India aur ushko ek din jhukna hoga,NOT
5757,Jab tak naa lage rape charges,NOT
5758,Yaar hum bhi bura haray thay. Lekin yeh to rape hai. Kyon ??,NOT
5759,Jis din ye kanun bn gya ki rape krne wale ko bhre bajar m napunsak bnaya jayega us din betiya ji payengi,NOT
5760,Ap kanjar haraami ki beti hain???,HOF
5761,I hate vikaas.... sab badaa doglaa insan hai woh ghar ka...,HOF
5762,UP ko rape pasand hai ://,NOT
5763,nai fokat ka hate nai chahiye SRK ke liye.,NOT
5764,"sarm karo, udhar bjp wale ISI aur rape kar rahe hai to koi jawab nahi mang raha hai AUR other party ke netawo la..",NOT
5765,Not boy his old uncle now bachi ko date karne we Buddha jawaan toh nahi hoga jab bachi ko budha budha lagega tab naya bakra pakad Levi I mean alia se hai Jo uncle sarabi ko old ko date kar rahi hai I hate ranbir isne kat aur ab singal mother mahira ko bhi emotionally use karke,HOF
5766,": This whole business of dismissing all Hindu texts, especially if they are considered sacred--as ""myth""-- has been part of\xe2\x80\xa6",HOF
5767,Ganganagar mp nihalchand bhi rape accused hai us ko bhi kuch karo,NOT
5768,": A girl from Haridwar was trapped by a married Muslim man from Muzaffarnagar pretending to be a Hindu. When girl found out, s\xe2\x80\xa6",NOT
5769,Nhi bhai ab kha hote hai ab to rape nhi vupaksh party ke log sajish krte hai,NOT
5770,Ohhh so hard fuck me,HOF
5771,Jadeja hate you.kud ko senior player manta hai .fir batting mai jalwa dikhana chahiya tha.achhe player out karvdo fir tum bhi out ho jao...,HOF
5772,Feku\nNeech\nKutta\nKameena\nNikamma\nHaraamkhoor\nHaraami\nGadha\nNapunsak\nYeh sab modi ji ke liye nahi bolna chahye Q ke wo Pm hai\nAb jaisa bhi h,NOT
5773,Tum kya karate ho usse dusre Ko kya Lena Dena? Modi tumhari Shautan hai kya? Tum ne tau rape Kiya tha jab saal ke the.,NOT
5774,love with dogs and hate with cow...political animal lover..ye wahi log h jo subah kutte ki rassi pakad ke cow ka milk dhundhne jate hai,NOT
5775,"Choochi the Chinchilla, After a Dust Bath",NOT
5776,Mr founds a grown adult though \xf0\x9f\x98\x82,NOT
5777,That fellow Tiwari must be getting part of the loot from\xe2\x80\xa6,NOT
5778,"""delhi me daily rape hote hai to unko ye kanjarwal hi karta hoga",NOT
5779,Bhai tum log pehle apne mulk ko sudharo phir pakistan mein dekho india mein har din rape hote hain googel pe yeh bhi zara dekho janab,NOT
5780,"Mugals giving land for Hindu Temple. Lol,speaking as if zameen unke baap ki thi. Humari hi zameen ka\xe2\x80\xa6",HOF
5781,": zaroor, agar ko railway se hataya hate toh..",HOF
5782,Deshdrohi hum nahi aap ke mandir Ke . Pandit hai jo rape karte hain,HOF
5783,ha huwa to h jaghe jaghe gunda gardi mar peet hattiaye rape patrol or aapka apna wikaas janta ko to bhikari bana diya aapne,HOF
5784,Jo bhale ghar mein cow amma ko khate ho per bhaher logo ko bolte ho hum to Bhai sakahaari hai,NOT
5785,"Marne ke liye sirf public hai, ye dono haramkhor ganje Bhaion ko is liye roka gaya taa ke Hamara mazeed khoon choos saken!!",NOT
5786,aap tere ko mera bahon main lekar khade ho kar chudai karta hu dekh aise tere ko kutta jaise aj chodun ga meri jaan,HOF
5787,Yogi ji aaj Gorakhpur me fir ik nirdosh ka chalan kiya gaya hai .WO bhi murder me aur aur aap kahte hai ki aap yogi hai,NOT
5788,"Tumhare to terrorism failane aate Hain, Indian army hooron se mila deti unko",HOF
5789,Mera randwa to available hi nhi hota jab bh aag lagi hui hoti badan mai.,HOF
5790,"Rap likha hai usne, rape nahi.",NOT
5791,Bhai koi iska rape kar doo...G main bahut khujli ho rahi hai.,NOT
5792,Yar terrorism Start kaha se howa hai.,NOT
5793,college nahin gaya kya kabhi,NOT
5794,"Ap humari bari behan ho , ap sikhao na plz k knsi kiss kesy hoti hy dear \xf0\x9f\x99\x82",HOF
5795,Real big boobs! Komal new sexy young girl!- \xe2\x80\xa6,HOF
5796,teri behan di siri angraizon kai kuttai tu terai aaqa aor unki gandi aolad jo saara\xe2\x80\xa6,HOF
5797,iska rape to dekhna hai,NOT
5798,Pardarshan ki baat to shi hai par Naare ki baat Apki galat is post se aap Nafrat phelao rhe hai,NOT
5799,han tu V hoja fir mai uske saath tera bhi murder karne aungi.,NOT
5800,": It doesn\xe2\x80\x99t matter what else he does right.. if a man does not offer emotional support, he is useless. Read that twice.",NOT
5801,Madarchod Saale gang rape ki paidayish,HOF
5802,Teri amma ka already baba ne rape Kar kiya hai,NOT
5803,": Deluxe Nirodh waala ad accha tha, bacche to samajh hi nahi paate the ki condom ka ad hai yaa chhatri ka. \xf0\x9f\x98\x84\n\n \xe2\x80\xa6",NOT
5804,itna stand un sab bahno ke liye lo jo acid pidit h. rape pidit h. unka dard samjho,HOF
5805,"Haha bs ab koi faida nai bolne ka jiska itna ganda rape hua hai, begairat tho tum log shru se hoo, hazar lanat tumpr haar gye laanthi",NOT
5806,: Example of certified qualified Chutiya be like \xf0\x9f\x91\x87\xf0\x9f\x8f\xbe\xf0\x9f\x91\x87\xf0\x9f\x8f\xbe\xf0\x9f\x91\x87\xf0\x9f\x8f\xbe,HOF
5807,I hate Yuvraj,HOF
5808,Choot choochi dogi,HOF
5809,u can just see the done-ness on my face coz kept of taking pics of me,NOT
5810,Teri tarah sab ko tatte chatne ki adaat nahi hoti.....kaif bhai humara Hero hai aur bhai hai bilkul,HOF
5811,Kiyon koi hindu musalman ko marega.kiyon koi musalman hindu ko marega..???uparwale ne isli\xe2\x80\xa6,HOF
5812,Hamare yaha Red balloons bechne walay jail pohanch jatay hain lekn khoon bahanay walay sarko par ghoomtay hain.,NOT
5813,Aur thori si English padhni aati ho Na bhosdike....to pic ka u\xe2\x80\xa6,HOF
5814,India jo kashmir main kar raha he Wo nai nazar ata apko bachon old man and women ko shadeed terrorism ka nishna banata he bullets gun bhool,HOF
5815,Khatmalo ko maar maar kar khoon jaama karne se ... blood bank nahin ban jaata sir aaj kal party me aesa hi kuch ho raha hai,NOT
5816,\xe2\x80\xa6,NOT
5817,mohabbat tum se nafrat hai episode,NOT
5818,Ab iska Rape kis ne kiya..,NOT
5819,"You are too prosiac, as well, grammar Nazi. Baat karni mujhe mushkil kabhi aisi toh na thi.",HOF
5820,Famous hone ke liye kitna khoon bahana padta he tum kya jano...wo bhi periods wala,NOT
5821,Phir paheli aatankwadi sushma swaraj hai kyunki visa\xe2\x80\xa6,NOT
5822,Islam muslim se itni nafrat hai mohd rafi ki remik aur unki copy kyon karre ho shame on,NOT
5823,"Rascals terrorism faila ke rakha Diya hai.Pok,Gilgit, Balochistan Mei Pak se azadi chahte hai log to Pak karta Kya hai waha ke logo ko silen",NOT
5824,\xe2\x83\xa3 There's always a bunch of irritating kids who run around the venue and you wonder yeh kisne apne bacchey chorr d\xe2\x80\xa6,NOT
5825,North hate North gatee,NOT
5826,"Dogli bat karnewale tumhara koi bharosa hai kya? Terrorism ke janak ho, pak parasti ki bat karte ho! Tumhara zameer kahan hai?",HOF
5827,"ek kisi gang ke hone se terrorism ka hona sidh nahi hota, unlogon ka koi terrorist network nahi.",NOT
5828,"""Film Guin\xc3\xa9en Foudou Te Saala ""\xc2\xa0: via",HOF
5829,"Aacha qaid hai tumhara jo mulk loot ta hai, qatal karta ha, rape karta hai, Ghaddar bhi hai, koi to aachi quality batao iss kuttay ke.",HOF
5830,"Vikas gupta is worst person in dz world!he is sooo mean!!!shilpa ko show se nikal diya,phir bhi isko shaanti nahi hai,joote maarne chahiye aise ghatiya insaan ko..hate u gupti to da core!!!!!!!",HOF
5831,Tumhain Sharam aani chaheye is brutal Murder ko politicize karne pe,HOF
5832,sab pagal hain yahan,NOT
5833,kya pagal aadmi hai yeh,NOT
5834,Dara Sacha sauda gurmeet ka rape center Tha janha ladkiyo ko trap Kar gufa me bhejti thi,NOT
5835,school dress mein hi chod dala building ke naye mulle watchmen ne meri bahen ko,HOF
5836,koi bhi ban jaye but bani J na bane I hate her,HOF
5837,Yeh MadamG Ko celeb wala keeda kaat khaya hai!,HOF
5838,Namo ji 'betiyon ko rape se bachao-rapist ko sajaye maut' kya hoga Aap ke Raaj me???,HOF
5839,"shilpa ki maa bannay ki overacting maa ban ban k sab ki bitching kr re na koi task m part leti na kuch, vikas ki mind gamer bannay k bad bh rkh rkh k acting pehlay priyank se itna hate aur hiten k jannay k bad foran itna pyar k uff. Us sb se to bht bhtr hai bhaie",HOF
5840,Ye jo roz roz murder rap Ho rahe h is desh m log chutiya samajhte h is desh ke kanoon ko,HOF
5841,Tajmahal aap k samajh se bahar ki cheez hai rape karna aap ka pesha hai aap Mohabbat ko nahi samjhenge...,NOT
5842,randi ka aulaad ROHINGYA MUSLIM tumhari sister ka rape kiya kya? Jo itna nfrat hai unse. HIZDA ki aulad insaniyat tmhare nhi h,HOF
5843,": In Roman: Shukr hai ki hum Hindu hain, warna Musalman hote to her roz ye saabit karna padta ki main Musalman hoon. Mujhe he\xe2\x80\xa6",NOT
5844,pichle saalon me hum ne kitne hi lasheen uthaen ho magar aafreen un par jo hamen ab bhe terrorist kehte phirte hain,NOT
5845,Ek movie ne logo ko gyan gyani bana diya. Haryana me rape horahe hai kabhi uske liye b lecture dedijiye ya beti bheno ke liye guru gyan khatam hogua apke pass,NOT
5846,Paaji jyada W!! wale words health ke liye thik nhi h....,NOT
5847,Jo sochega logic ke sath ki usko hate krta hu... means yes I do,NOT
5848,Tu bhotnike\nTera baap bhootnika \nTeri maa bhootnike\nTera pura khandan bhootnika,HOF
5849,": After ""Chai Wala"", ""Neech"", ""Maut ka Saudagar"", ""Gandi Naali ka Keeda"", ""Son of a b*""...., Here is the latest: ""MASS MU\xe2\x80\xa6",HOF
5850,: not twins actually. adam and i got a divorce. ex-brothers now. thank you very much for the big nice tweet.,NOT
5851,agreed kaash rohan winner hota...bani manu manvr winner layak nhi hai i hate kani tattoo ko pasand karte hai,HOF
5852,Go to hell \nU r a puppet\nU r a \xe2\x80\xa6,NOT
5853,Aaja mere lund me unchalna k liya \xf0\x9f\x98\x82\xf0\x9f\x98\x82 aag bhasam HO jayegi \xf0\x9f\x94\xa5,HOF
5854,Tere har pr nhi bharat ko bechne pr I hate yeh umeed nhi thi bhai tujhse,HOF
5855,I hate Sony Manhus channel main to dekhti hi nhi thi Bus EdKV ke liye dekha tha,HOF
5856,Or jo log apni daughter se rape karte hai.unko kya kahenge,NOT
5857,Amish is maulana ko batao k kanoon kisi bhi faisley ko lagoo karne k liye zaruri hai. Apradh to rape bhi hai. Par apradhi ko sazaa dene k liye hai kanoon.,NOT
5858,Allied Bank ke bachay se nafrat hogie hai.,NOT
5859,But i hate you arshi madam priyank ne aapke baare me kitna kuch bola but use apna frnd bana liya aur baaki ne utna to kuch nahi kiya to use latka diya,HOF
5860,"Itlay waali Bar dancer kabhi Indian nhi ban sakti Indian banne ke liye sanskar chahiye jo Itlay bar waali me ho hi nhi sakta jisne aisa pappu janma jo sukanya ka rape kare, ladies toilet me ghuse. shame",HOF
5861,roz news me aane se ye prison me jane ya candle march karne se rape nhi band hoga,HOF
5862,"Film ka virodh to theek hai, humare gaurav par aaghat karne walon ko uttar milna chahiye. lekin ye gangrape aur childrape par humari chetna kahan ja rahi,aise logon ko phansi ho aur inke pariwaron ka samajik bahiskar.in dono aparadhon ka koi justification nahi.",HOF
5863,Be chooti ye..Crowed nahi Crowd hota hai. Jhant ka patrakar ho kya!!,HOF
5864,apne personal hatred k liye srk ka nam badnam kr rhe hai chutiye...bhakts ko support kaise kr sakta hai koi lolll,NOT
5865,Mullan ki choot fat chooki hai bete by Hindu Mard Ranbir Kapoor\xe2\x80\xa6,HOF
5866,"I hate this ""ngalusa mina"" nonsense. Inobuphuma silwe phakathi nje.",HOF
5867,Raju shri jaise ghatiya entertainers hote hai jo paise ko liye kisi bhi had tak kisi ko bhi bol shkte hai raju shri bhul gye ki public agar upre lati hai to niche lana bhi janti hai I hate raju shri u r a disgusting Entertainer,HOF
5868,: Bosdk tu jo shikhar dhawan ka lekar baitha hai itne salo se gawar chutiya insan aagaya mention me apni marvane tu bkl\xf0\x9f\x98\x82 ht\xe2\x80\xa6,HOF
5869,Bjp ka agenda kabhi vikas raha hi nai hamesa hindu musalman ram mandir or hindu dharm ko bech\xe2\x80\xa6,NOT
5870,Tujhe to Kutti bana k chodunga saali Randi pakistan ki,HOF
5871,: Apki Randi app Sab ki wait kar rahi hai. Ab aa bhi jao uffffff,HOF
5872,frustration & hatred bhai bhai,NOT
5873,At Lund\xe2\x80\x99s university digital writing in exam tests is tried due to student\xe2\x80\x99s unreadable handwriting -\xe2\x80\xa6,NOT
5874,Hate it jab test ata ho phr bh acha na ho -.-,HOF
5875,Aur jo India ma har min mai rape hota hai uska kiya? Kiya who bhi Pakistan hi karwata hai?,HOF
5876,"Ram ko kalpanik bolne Wala aur ye kehne Wala ki "" Jo Mandir jaate hai, wo ladkiya chedte hai"" Aisa kutta ab ""TEMPLE RUN"" Khel Raha hai...",NOT
5877,Apni hate me he'll ruin it...ajeeb admi hai,HOF
5878,"Apni khud ki badi huyi salary ka virodh karte, kyo nahi kiya, vidheyak bhi pass kar diya, Waah, shame on you , nibhaya gang rape ke juvenile ko k ki financial help b kro, Waah, ,",HOF
5879,Dekhen bahit na aiegaa apky rape honay k chances ziada hai,NOT
5880,": A Person who rates women and calls them "" crore ki girlfriend "" surely qualifies to be called neech \nKuch galat n\xe2\x80\xa6",HOF
5881,Hate karne wale k maan main bhi pyar hota hai,NOT
5882,chutiya hai tu ka jhant phad lenaukaat hai to,HOF
